Latitude,Longitude,tmed
46.8,26.5,9.028366566794096
46.8,26.6,9.1520962909391
46.8,26.7,9.10638754003513
46.8,26.8,9.051224300030999
46.8,26.9,9.394332059097016
46.8,27.0,9.251738815993363
46.8,27.1,9.207329786134823
46.8,27.2,9.210999586734095
46.8,27.3,9.214022626304336
46.8,27.4,9.237317904742282
46.8,27.5,9.729508213658422
46.8,27.6,9.522699659055624
46.8,27.7,9.712459964872403
46.8,27.8,9.792194441574548
46.8,27.9,9.658433205909766
46.8,28.0,8.813525157557619
46.8,28.1,9.833248786031648
46.8,28.2,10.070250542411435
46.7,21.3,10.735693770017528
46.7,21.4,10.66456348796366
46.7,21.5,10.69106984192583
46.7,21.6,10.674908564934324
46.7,21.7,10.662938320074417
46.7,21.8,10.651114784585161
46.7,21.9,10.586549230292377
46.7,22.0,10.391849364603816
46.7,22.1,10.541534765988233
46.7,22.2,9.84516633949787
46.7,22.3,10.285165306333353
46.7,22.4,9.983004442607673
46.7,22.5,9.302691393739046
46.7,22.6,4.943155284636841
46.7,22.7,3.846219134208076
46.7,22.8,4.873347453249325
46.7,22.9,6.327613906395276
46.7,23.0,6.392109722078706
46.7,23.1,5.745213348486422
46.7,23.2,8.16620157041019
46.7,23.3,6.828484347556546
46.7,23.4,7.996371525984151
46.7,23.5,8.588248269449293
46.7,23.6,7.42674243206942
46.7,23.7,7.802117987395427
46.7,23.8,8.145343527223948
46.7,23.9,8.71048713710091
46.7,24.0,8.568776216551294
46.7,24.1,9.013267382994139
46.7,24.2,8.471125116231004
46.7,24.3,8.530985122430002
46.7,24.4,8.844378551503228
46.7,24.5,8.532802975514
46.7,24.6,8.54937131935121
46.7,24.7,7.857555016014076
46.7,24.8,7.947775596652553
46.7,24.9,7.901283190412268
46.7,25.0,4.4199969005062565
46.7,25.1,4.569695216447978
46.7,25.2,3.239876536832307
46.7,25.3,3.561746564727773
46.7,25.4,5.917181010434952
46.7,25.5,5.783677032751306
46.7,25.6,5.449934394048946
46.7,25.7,2.7442401074491163
46.7,25.8,1.5372812273995278
46.7,25.9,4.890427213555112
46.7,26.0,3.1679078417191855
46.7,26.1,3.8706844715363213
46.7,26.2,5.560223680132236
46.7,26.3,4.383369666287841
46.7,26.4,7.941798739539186
46.7,26.5,8.283437338568003
46.7,26.6,9.235735613183198
46.7,26.7,9.32760305816719
46.7,26.8,9.08052949684884
46.7,26.9,9.395606467610257
46.7,27.0,9.401220167372625
46.7,27.1,9.20168612459963
46.7,27.2,8.535135861142672
46.7,27.3,8.353445603884717
46.7,27.4,8.761949581568278
46.7,27.5,8.341075007748746
46.7,27.6,9.19648155801222
46.7,27.7,9.64379378034928
46.7,27.8,9.413758136171108
46.7,27.9,9.518231738816016
46.7,28.0,9.516703171815182
46.7,28.1,10.084959189998896
46.7,28.2,10.489637359231333
46.7,28.3,10.446325033577873
46.6,21.2,10.740070255191647
46.6,21.3,10.731625167889206
46.6,21.4,10.727825705134823
46.6,21.5,10.713564417811682
46.6,21.6,10.665672073561346
46.6,21.7,10.657303957020376
46.6,21.8,10.628796879843007
46.6,21.9,10.547935220580692
46.6,22.0,10.462141233598537
46.6,22.1,8.78341925818785
46.6,22.2,8.511305920033035
46.6,22.3,6.956153528257035
46.6,22.4,10.049538692013614
46.6,22.5,9.699443640871998
46.6,22.6,6.441449013327818
46.6,22.7,4.963450769707649
46.6,22.8,5.771471226366372
46.6,22.9,5.902246616385967
46.6,23.0,4.550906085339393
46.6,23.1,4.747421221200534
46.6,23.2,4.202384543857843
46.6,23.3,4.681667527637159
46.6,23.4,7.72994420911247
46.6,23.5,7.736379274718463
46.6,23.6,8.424151771877263
46.6,23.7,8.512238867651593
46.6,23.8,9.011764128525686
46.6,23.9,9.127520921582796
46.6,24.0,8.776567310672567
46.6,24.1,9.176133381547663
46.6,24.2,8.426113751420585
46.6,24.3,8.970017563797926
46.6,24.4,8.964239074284558
46.6,24.5,8.41606106002689
46.6,24.6,8.924972104556277
46.6,24.7,8.14671763611944
46.6,24.8,8.44166546130799
46.6,24.9,6.93161276991423
46.6,25.0,4.934736543031316
46.6,25.1,6.986158177497667
46.6,25.2,5.262753900196307
46.6,25.3,4.928927575162763
46.6,25.4,4.467567413989038
46.6,25.5,2.6183154251472196
46.6,25.6,5.463594379584672
46.6,25.7,4.827205806384953
46.6,25.8,5.790314082033289
46.6,25.9,3.4565569790267734
46.6,26.0,4.850901436098759
46.6,26.1,5.831313668767384
46.6,26.2,4.040275338361407
46.6,26.3,3.8714665771257035
46.6,26.4,6.667602541584914
46.6,26.5,7.37814082033271
46.6,26.6,8.742323070565119
46.6,26.7,8.8270157041016
46.6,26.8,9.354621345180352
46.6,26.9,9.455471639632197
46.6,27.0,9.487802458931734
46.6,27.1,8.902007955367283
46.6,27.2,9.176770844095447
46.6,27.3,8.202547783861997
46.6,27.4,9.310293935323877
46.6,27.5,7.826429899782975
46.6,27.6,8.727186176257872
46.6,27.7,9.231017667114404
46.6,27.8,9.248405310465984
46.6,27.9,9.712913007542147
46.6,28.0,9.067600991837958
46.6,28.1,10.180780039260311
46.6,28.2,10.547891827668204
46.6,28.3,10.220467506973833
46.5,21.2,10.716821985742365
46.5,21.3,10.721223266866446
46.5,21.4,10.71030839962814
46.5,21.5,10.696431449529904
46.5,21.6,10.691980576505758
46.5,21.7,10.59254881702656
46.5,21.8,10.576397355098662
46.5,21.9,10.535470606467602
46.5,22.0,10.421582291558975
46.5,22.1,9.961892240934008
46.5,22.2,5.9857552433102565
46.5,22.3,6.899902365946838
46.5,22.4,8.505808451286262
46.5,22.5,9.113899163136713
46.5,22.6,7.577044632709942
46.5,22.7,5.909581051761567
46.5,22.8,4.8997794193615105
46.5,22.9,6.871981093088149
46.5,23.0,3.6650263456968695
46.5,23.1,3.716911354478737
46.5,23.2,4.271930468023534
46.5,23.3,4.762215621448506
46.5,23.4,6.101291972311154
46.5,23.5,7.742524537658815
46.5,23.6,9.05595361091023
46.5,23.7,8.996537348899679
46.5,23.8,8.926649963839267
46.5,23.9,9.224293832007437
46.5,24.0,8.763684264903352
46.5,24.1,9.02691238764336
46.5,24.2,8.879298481248005
46.5,24.3,8.461278541171604
46.5,24.4,8.973569067052404
46.5,24.5,9.01360987705347
46.5,24.6,8.151135447876783
46.5,24.7,8.775633846471717
46.5,24.8,7.591151978510176
46.5,24.9,8.359498915177202
46.5,25.0,7.959553672900092
46.5,25.1,5.256291972311201
46.5,25.2,5.194830044426079
46.5,25.3,6.023685298067947
46.5,25.4,5.7386522368013315
46.5,25.5,5.479420911251169
46.5,25.6,3.518725074904451
46.5,25.7,5.741920136377725
46.5,25.8,5.873385163756589
46.5,25.9,3.617879946275425
46.5,26.0,3.4865450976340635
46.5,26.1,5.7864247339601285
46.5,26.2,7.124691083789676
46.5,26.3,3.634543341254271
46.5,26.4,5.604914763921912
46.5,26.5,6.964695733030265
46.5,26.6,8.125533629507228
46.5,26.7,9.126395805351759
46.5,26.8,8.48891052794711
46.5,26.9,9.535327513172854
46.5,27.0,9.21717739435893
46.5,27.1,9.389300030994868
46.5,27.2,9.388719909081496
46.5,27.3,9.145935013947687
46.5,27.4,8.984408513276197
46.5,27.5,8.71608998863517
46.5,27.6,8.850472672796785
46.5,27.7,9.327803492096288
46.5,27.8,10.006647897510133
46.5,27.9,9.707712573613005
46.5,28.0,9.89651151978511
46.5,28.1,9.983251368943016
46.5,28.2,10.574709164169795
46.5,28.3,9.966441781175797
46.4,21.1,10.716755346626694
46.4,21.2,10.708794813513856
46.4,21.3,10.684707614422992
46.4,21.4,10.691145262940381
46.4,21.5,10.65781795640056
46.4,21.6,10.635404483934249
46.4,21.7,10.619949374935443
46.4,21.8,10.54193615042874
46.4,21.9,10.413997313772127
46.4,22.0,10.317806591589957
46.4,22.1,10.317597892344203
46.4,22.2,10.115355925198939
46.4,22.3,8.189974687467737
46.4,22.4,8.312766814753568
46.4,22.5,8.566472776113285
46.4,22.6,8.489092881496028
46.4,22.7,4.481992974480843
46.4,22.8,5.000231428866604
46.4,22.9,5.947505424114084
46.4,23.0,6.4458880049591665
46.4,23.1,7.766733133588204
46.4,23.2,6.344748424424008
46.4,23.3,8.618761752247105
46.4,23.4,7.918817543134628
46.4,23.5,5.633702345283589
46.4,23.6,7.425862175844593
46.4,23.7,8.60302407273482
46.4,23.8,9.406569377001796
46.4,23.9,9.509497365430287
46.4,24.0,9.019516478975039
46.4,24.1,8.916068808761253
46.4,24.2,9.115252608740525
46.4,24.3,8.661362227502888
46.4,24.4,8.898539105279488
46.4,24.5,8.61990856493441
46.4,24.6,8.95749199297443
46.4,24.7,8.883744188449228
46.4,24.8,8.099838826325024
46.4,24.9,7.16554602748218
46.4,25.0,7.016347246616376
46.4,25.1,7.262522471329699
46.4,25.2,6.6909618762268686
46.4,25.3,5.5683980783138844
46.4,25.4,4.997782828804604
46.4,25.5,5.172683128422346
46.4,25.6,2.4495531563178004
46.4,25.7,5.723062816406631
46.4,25.8,6.090108998863518
46.4,25.9,4.078345903502426
46.4,26.0,3.4736661845231778
46.4,26.1,4.693469366670084
46.4,26.2,4.742766814753553
46.4,26.3,7.206374625477824
46.4,26.4,7.824454489100093
46.4,26.5,7.924877053414602
46.4,26.6,8.130893170782059
46.4,26.7,9.246349312945561
46.4,26.8,8.602140200433896
46.4,26.9,9.08365791920649
46.4,27.0,9.42963322657301
46.4,27.1,9.203250335778439
46.4,27.2,8.779959189998982
46.4,27.3,9.531351895857012
46.4,27.4,9.166735199917328
46.4,27.5,9.833717326170085
46.4,27.6,9.664020043392886
46.4,27.7,9.393238970968076
46.4,27.8,10.171251162310103
46.4,27.9,9.466845231945369
46.4,28.0,10.050149808864594
46.4,28.1,10.438684264903348
46.4,28.2,10.571052794710216
46.4,28.3,10.768227606157604
46.3,20.7,10.797854633743176
46.3,20.8,10.737453765884908
46.3,20.9,10.731318834590326
46.3,21.0,10.73782828804631
46.3,21.1,10.74614009711748
46.3,21.2,10.707852567414031
46.3,21.3,10.688914660605418
46.3,21.4,10.637696559561865
46.3,21.5,10.602064779419335
46.3,21.6,10.625561524950948
46.3,21.7,10.49093966318838
46.3,21.8,10.463826841615884
46.3,21.9,10.34386661845229
46.3,22.0,10.157697592726551
46.3,22.1,10.228504494265884
46.3,22.2,10.139241140613663
46.3,22.3,10.098966835416917
46.3,22.4,8.911366876743465
46.3,22.5,9.726720219030934
46.3,22.6,9.40066329166234
46.3,22.7,7.551164893067447
46.3,22.8,6.890886455212308
46.3,22.9,8.151752763715166
46.3,23.0,7.181382890794523
46.3,23.1,7.395457691910368
46.3,23.2,5.408763301994005
46.3,23.3,6.34108378964769
46.3,23.4,6.688601095154501
46.3,23.5,8.60662671763609
46.3,23.6,8.699993801012516
46.3,23.7,9.28323845438576
46.3,23.8,9.492805041843171
46.3,23.9,8.530504184316527
46.3,24.0,9.17730499018498
46.3,24.1,8.860093501394811
46.3,24.2,9.10206322967248
46.3,24.3,9.12956503771053
46.3,24.4,8.80391930984608
46.3,24.5,8.709074801115802
46.3,24.6,8.731219134208029
46.3,24.7,8.000791404070641
46.3,24.8,8.141532699659013
46.3,24.9,7.530079037090553
46.3,25.0,8.230472156214486
46.3,25.1,5.986216551296639
46.3,25.2,5.449107345800154
46.3,25.3,7.721252195474697
46.3,25.4,5.765905052174769
46.3,25.5,6.414324826944902
46.3,25.6,5.460365740262399
46.3,25.7,4.146887075111062
46.3,25.8,5.986399938010151
46.3,25.9,5.793186796156645
46.3,26.0,3.1282110755243315
46.3,26.1,4.471393222440325
46.3,26.2,3.5038986465543998
46.3,26.3,3.695973757619595
46.3,26.4,7.072790577539
46.3,26.5,8.698883665667944
46.3,26.6,8.932475462341207
46.3,26.7,9.150437028618686
46.3,26.8,9.210145159623908
46.3,26.9,8.368786548197132
46.3,27.0,9.557634053104715
46.3,27.1,9.595116747597912
46.3,27.2,9.444822812274062
46.3,27.3,9.711601405103837
46.3,27.4,9.476831284223573
46.3,27.5,9.370138444054051
46.3,27.6,9.291447463580928
46.3,27.7,9.853159933877421
46.3,27.8,10.149931294555232
46.3,27.9,9.604739642525049
46.3,28.0,10.103642938320117
46.3,28.1,10.50031511519781
46.3,28.2,10.637375761958868
46.3,28.3,9.973004959189968
46.2,20.2,10.901773427006964
46.2,20.3,10.890907118503973
46.2,20.4,10.886855563591203
46.2,20.5,10.855285670007207
46.2,20.6,10.840165822915607
46.2,20.7,10.819808347969824
46.2,20.8,10.784398181630339
46.2,20.9,10.752413989048437
46.2,21.0,10.739888418224995
46.2,21.1,10.754233391879378
46.2,21.2,10.707942969315
46.2,21.3,10.661089988635183
46.2,21.4,10.63689843992155
46.2,21.5,10.58221148879017
46.2,21.6,10.58168354168816
46.2,21.7,8.71053053001343
46.2,21.8,7.329222543651172
46.2,21.9,9.941824568653784
46.2,22.0,9.378664118194067
46.2,22.1,9.481096704204997
46.2,22.2,7.9128923442504595
46.2,22.3,9.739322244033474
46.2,22.4,9.149036574026303
46.2,22.5,9.042202190308952
46.2,22.6,9.678811860729443
46.2,22.7,9.411313152185175
46.2,22.8,8.675047008988592
46.2,22.9,9.193134621345198
46.2,23.0,7.1507257981195815
46.2,23.1,6.546709887385036
46.2,23.2,5.549050521748105
46.2,23.3,5.562240933980789
46.2,23.4,6.031254261803907
46.2,23.5,6.975453559252005
46.2,23.6,9.527696559561917
46.2,23.7,9.663193511726362
46.2,23.8,8.839073767951202
46.2,23.9,9.037828288046295
46.2,24.0,9.138424424010747
46.2,24.1,9.310677755966587
46.2,24.2,9.122701208802603
46.2,24.3,8.803278231222237
46.2,24.4,9.084446223783454
46.2,24.5,9.047204773220361
46.2,24.6,8.789930777972934
46.2,24.7,8.665859076350811
46.2,24.8,8.559446223783453
46.2,24.9,7.162060646761056
46.2,25.0,6.0622197541068354
46.2,25.1,7.590211798739561
46.2,25.2,7.370984605847749
46.2,25.3,6.687954334125419
46.2,25.4,7.529116644281443
46.2,25.5,5.697345283603656
46.2,25.6,5.7071314185349795
46.2,25.7,5.476881909288108
46.2,25.8,4.956127182560204
46.2,25.9,6.58218669284016
46.2,26.0,5.139117677446006
46.2,26.1,6.47650738712675
46.2,26.2,5.17680338877984
46.2,26.3,3.614799566070883
46.2,26.4,7.465442711023833
46.2,26.5,6.955258291145797
46.2,26.6,9.259315011881462
46.2,26.7,8.952491992974451
46.2,26.8,9.158540655026288
46.2,26.9,9.811004235974709
46.2,27.0,8.791444364087186
46.2,27.1,9.814760305816694
46.2,27.2,9.324177600991868
46.2,27.3,9.95337638185764
46.2,27.4,9.799710197334429
46.2,27.5,9.60694441574542
46.2,27.6,10.092748734373341
46.2,27.7,9.713687880979434
46.2,27.8,9.032491992974458
46.2,27.9,9.387052381444375
46.2,28.0,10.388157350965974
46.2,28.1,10.814452939353227
46.2,28.2,10.752244550056814
46.1,20.2,10.941707821055902
46.1,20.3,10.932426903605725
46.1,20.4,10.9011225333195
46.1,20.5,10.897438784998418
46.1,20.6,10.862273478665175
46.1,20.7,10.862167062713116
46.1,20.8,10.840925715466472
46.1,20.9,10.77869872920756
46.1,21.0,10.781840066122543
46.1,21.1,10.710098150635446
46.1,21.2,10.660673623308197
46.1,21.3,10.550074904432323
46.1,21.4,10.55617625787785
46.1,21.5,10.571306953197714
46.1,21.6,10.509065502634549
46.1,21.7,10.461370492819515
46.1,21.8,10.396688707511078
46.1,21.9,9.774092881496003
46.1,22.0,10.237877363363932
46.1,22.1,10.098243103626467
46.1,22.2,9.25396321934083
46.1,22.3,9.405675173055101
46.1,22.4,9.793012191342092
46.1,22.5,7.813587664014865
46.1,22.6,7.276789957640237
46.1,22.7,7.479472569480356
46.1,22.8,9.121576609153873
46.1,22.9,8.991168509143465
46.1,23.0,7.488712676929405
46.1,23.1,7.9583164583118045
46.1,23.2,8.015097117470772
46.1,23.3,9.109674036574026
46.1,23.4,9.243939973137703
46.1,23.5,8.375398284946778
46.1,23.6,9.86879119743777
46.1,23.7,9.144935943795886
46.1,23.8,9.497621655129699
46.1,23.9,8.99221355511929
46.1,24.0,8.728229155904534
46.1,24.1,8.493916210352292
46.1,24.2,8.608166132865028
46.1,24.3,8.950830664324805
46.1,24.4,8.929525777456345
46.1,24.5,8.698144952990994
46.1,24.6,8.583114474635815
46.1,24.7,7.902549850191204
46.1,24.8,8.077696559561929
46.1,24.9,7.047154148155836
46.1,25.0,7.3029977270378925
46.1,25.1,7.697393325756797
46.1,25.2,7.3537359231325805
46.1,25.3,7.337835003616079
46.1,25.4,7.4121882425869865
46.1,25.5,7.555726831284191
46.1,25.6,7.3336305403450615
46.1,25.7,7.014891517718742
46.1,25.8,6.177074594482922
46.1,25.9,6.078049385267043
46.1,26.0,5.8984683335055355
46.1,26.1,6.351345696869519
46.1,26.2,7.139387849984517
46.1,26.3,7.053642938320033
46.1,26.4,7.842785411716039
46.1,26.5,5.765215931397907
46.1,26.6,6.610575989255067
46.1,26.7,8.9554401281124
46.1,26.8,7.665793470399821
46.1,26.9,9.389377001756376
46.1,27.0,8.97264283500355
46.1,27.1,10.035031511519904
46.1,27.2,10.025195784688533
46.1,27.3,9.763012191342105
46.1,27.4,10.036299204463301
46.1,27.5,9.93536419051554
46.1,27.6,10.281569893583987
46.1,27.7,10.209854323793753
46.1,27.8,9.511614836243394
46.1,27.9,9.765413782415537
46.1,28.0,10.302277611323493
46.1,28.1,10.821961979543397
46.1,28.2,10.854774770120876
46.0,20.3,10.934046905672101
46.0,20.4,10.93159262320494
46.0,20.5,10.930878189895653
46.0,20.6,10.899379584667942
46.0,20.7,10.881809587767348
46.0,20.8,10.862706374625473
46.0,20.9,10.853742122120076
46.0,21.0,10.825151358611361
46.0,21.1,10.762722905258814
46.0,21.2,10.761036264076841
46.0,21.3,10.588293212108653
46.0,21.4,10.564480318214772
46.0,21.5,10.190133278231226
46.0,21.6,9.857313772083849
46.0,21.7,9.866190722182013
46.0,21.8,9.740574956090455
46.0,21.9,10.273064366153571
46.0,22.0,10.045099700382242
46.0,22.1,10.291265626614326
46.0,22.2,10.262689327409877
46.0,22.3,9.478936357061675
46.0,22.4,10.160821365843596
46.0,22.5,9.151693356751705
46.0,22.6,9.614118710610597
46.0,22.7,8.866863312325627
46.0,22.8,8.600258291145762
46.0,22.9,9.450282570513536
46.0,23.0,8.604141956813743
46.0,23.1,8.678720942246093
46.0,23.2,7.705418948238444
46.0,23.3,8.360421014567581
46.0,23.4,8.734942659365675
46.0,23.5,9.736909288149667
46.0,23.6,8.75854788717843
46.0,23.7,8.987829321210842
46.0,23.8,8.885578572166525
46.0,23.9,8.822567930571289
46.0,24.0,8.988390329579502
46.0,24.1,8.227084926128775
46.0,24.2,9.135453042669734
46.0,24.3,8.049441574542813
46.0,24.4,8.206535799152796
46.0,24.5,8.26241553879527
46.0,24.6,8.123010125012923
46.0,24.7,8.197199607397435
46.0,24.8,8.219301580741813
46.0,24.9,7.478866618452322
46.0,25.0,8.002587560698444
46.0,25.1,8.00114268002887
46.0,25.2,7.069526294038637
46.0,25.3,8.086724868271501
46.0,25.4,7.228723525157577
46.0,25.5,6.87834796983159
46.0,25.6,7.700772290525855
46.0,25.7,7.097140717016256
46.0,25.8,5.543166132864973
46.0,25.9,4.4368782932121045
46.0,26.0,6.82445913834074
46.0,26.1,7.278367083376349
46.0,26.2,7.571763095361087
46.0,26.3,7.003975617315859
46.0,26.4,5.360743361917565
46.0,26.5,6.8418751937183995
46.0,26.6,7.260905568757102
46.0,26.7,7.716080173571643
46.0,26.8,9.284120776939798
46.0,26.9,9.391266659778873
46.0,27.0,9.022807108172287
46.0,27.1,9.80930622998244
46.0,27.2,10.177810207666075
46.0,27.3,9.86948341770848
46.0,27.4,10.022585494369222
46.0,27.5,10.042113854737007
46.0,27.6,9.857573096394203
46.0,27.7,9.93071494989147
46.0,27.8,9.414206013017871
46.0,27.9,10.261058477115407
46.0,28.0,10.231384440541426
46.0,28.1,10.907234734993292
46.0,28.2,10.459234425043897
45.9,20.4,10.954916830251118
45.9,20.5,10.953307159830594
45.9,20.6,10.934299514412642
45.9,20.7,10.929101663394977
45.9,20.8,10.904307263147073
45.9,20.9,10.893507593759605
45.9,21.0,10.879512862899057
45.9,21.1,10.869143506560649
45.9,21.2,10.686436098770498
45.9,21.3,10.751639632193404
45.9,21.4,10.646853497262127
45.9,21.5,10.500888521541443
45.9,21.6,10.240677239384256
45.9,21.7,10.533987498708562
45.9,21.8,10.045532596342646
45.9,21.9,10.327432069428548
45.9,22.0,9.8167760099184
45.9,22.1,10.263687364397146
45.9,22.2,9.764370802768893
45.9,22.3,9.84412181010433
45.9,22.4,9.739558838723013
45.9,22.5,10.004879119743832
45.9,22.6,9.495941729517469
45.9,22.7,8.547674346523403
45.9,22.8,9.963505010848271
45.9,22.9,9.815060440128129
45.9,23.0,9.747464097530724
45.9,23.1,7.941079140407094
45.9,23.2,9.860479388366619
45.9,23.3,9.722126252712012
45.9,23.4,9.705964975720645
45.9,23.5,8.145724764955084
45.9,23.6,9.307510073354683
45.9,23.7,9.261501704721542
45.9,23.8,9.169827978096913
45.9,23.9,9.235533112924953
45.9,24.0,8.941732617005895
45.9,24.1,8.777303440438066
45.9,24.2,8.663621758446114
45.9,24.3,8.515082136584377
45.9,24.4,8.125452009505153
45.9,24.5,8.495255708234337
45.9,24.6,8.63288562868065
45.9,24.7,8.295469573303027
45.9,24.8,8.295167889244773
45.9,24.9,8.16594379584668
45.9,25.0,8.041131831800833
45.9,25.1,7.563990598202297
45.9,25.2,8.171210868891379
45.9,25.3,7.737801942349363
45.9,25.4,7.32271309019527
45.9,25.5,7.714875503667728
45.9,25.6,6.4937855150325765
45.9,25.7,5.833469366670104
45.9,25.8,7.316240830664263
45.9,25.9,6.192739435892145
45.9,26.0,7.23301322450663
45.9,26.1,7.651469676619497
45.9,26.2,7.53453662568455
45.9,26.3,6.9269557805558595
45.9,26.4,5.622952267796265
45.9,26.5,6.378764851740911
45.9,26.6,5.172380411199521
45.9,26.7,8.245008781898964
45.9,26.8,9.275416881909287
45.9,26.9,9.843829941109606
45.9,27.0,9.928194028308653
45.9,27.1,9.877346833350563
45.9,27.2,10.318600061989859
45.9,27.3,10.114338774666802
45.9,27.4,10.429801632400043
45.9,27.5,10.178668767434663
45.9,27.6,10.26006095671039
45.9,27.7,10.094199814030379
45.9,27.8,9.849119227192883
45.9,27.9,10.547770947411994
45.9,28.0,9.912285876640127
45.9,28.1,10.60998140303752
45.9,28.2,10.876224816613336
45.8,20.5,10.96547422254361
45.8,20.6,10.972562248166202
45.8,20.7,10.959942659365659
45.8,20.8,10.965541894823822
45.8,20.9,10.975939663188308
45.8,21.0,10.987855150325402
45.8,21.1,10.98391104452942
45.8,21.2,10.938664118194065
45.8,21.3,10.869242173778332
45.8,21.4,10.767969315011927
45.8,21.5,10.7856844715363
45.8,21.6,10.604691600371986
45.8,21.7,10.542433102593298
45.8,21.8,10.686295071804912
45.8,21.9,10.660663291662326
45.8,22.0,10.566156627750756
45.8,22.1,10.447994627544164
45.8,22.2,9.892760615766072
45.8,22.3,9.923152701725323
45.8,22.4,9.119269552639775
45.8,22.5,6.870998036987298
45.8,22.6,8.203152185143107
45.8,22.7,8.060828081413435
45.8,22.8,9.27025880772812
45.8,22.9,9.158860419464839
45.8,23.0,9.84047163963216
45.8,23.1,9.66804990184936
45.8,23.2,9.714217377828245
45.8,23.3,9.481769294348597
45.8,23.4,7.604162103523073
45.8,23.5,7.728208492612876
45.8,23.6,6.673684264903407
45.8,23.7,7.234415228845973
45.8,23.8,7.344134724661672
45.8,23.9,8.450165306333261
45.8,24.0,8.49064417811756
45.8,24.1,8.809183799979373
45.8,24.2,8.542177910941176
45.8,24.3,8.557124702965188
45.8,24.4,8.263488480214862
45.8,24.5,8.820078520508323
45.8,24.6,8.254546440748042
45.8,24.7,8.754907531769842
45.8,24.8,8.595521748114448
45.8,24.9,8.50860884388883
45.8,25.0,8.385911251162272
45.8,25.1,8.242142266763148
45.8,25.2,8.078003409443115
45.8,25.3,7.466863828907939
45.8,25.4,6.9155496435582
45.8,25.5,7.5753755553259605
45.8,25.6,7.851935633846474
45.8,25.7,6.624412129352193
45.8,25.8,7.661096187622693
45.8,25.9,7.1845226779626215
45.8,26.0,7.569270069222013
45.8,26.1,7.61409649757204
45.8,26.2,5.023017357164998
45.8,26.3,4.897978096910837
45.8,26.4,2.9291016633949805
45.8,26.5,5.485701518751972
45.8,26.6,7.330372455832236
